357.989501953125,F4.416666666666667,0.4289650877053077
358.66241455078125,F4.416666666666667,0.46147653480113604
359.3353271484375,F4.416666666666667,0.49392704194167436
246.95892333984375,B3.916666666666667,0.0012108958095780054
246.95892333984375,B3.916666666666667,0.0012108958095780054
246.95892333984375,B3.916666666666667,0.0012108958095780054
246.2860107421875,B3.916666666666667,-0.04602607890046073
246.2860107421875,B3.916666666666667,-0.04602607890046073
246.2860107421875,B3.916666666666667,-0.04602607890046073
246.95892333984375,B3.916666666666667,0.0012108958095780054
246.95892333984375,B3.916666666666667,0.0012108958095780054
246.95892333984375,B3.916666666666667,0.0012108958095780054
248.9776611328125,B3.916666666666667,0.14215338788677911
442.10357666015625,A4.75,0.08257058555898311
442.10357666015625,A4.75,0.08257058555898311
452.197265625,A4.75,0.473384935036151
452.197265625,A4.75,0.473384935036151
452.197265625,A4.75,0.473384935036151
452.197265625,A4.75,0.473384935036151
452.197265625,A4.75,0.473384935036151
452.197265625,A4.75,0.473384935036151
452.197265625,A4.75,0.473384935036151
451.52435302734375,A4.75,0.44760333609322345
439.41192626953125,A4.75,-0.02315395975180934
440.0848388671875,A4.75,0.003337767668014635
436.72027587890625,A4.75,-0.12952812231931432
436.72027587890625,A4.75,-0.12952812231931432
436.72027587890625,A4.75,-0.12952812231931432
436.72027587890625,A4.75,-0.12952812231931432
436.72027587890625,A4.75,-0.12952812231931432
436.72027587890625,A4.75,-0.12952812231931432
436.72027587890625,A4.75,-0.12952812231931432
436.72027587890625,A4.75,-0.12952812231931432
436.72027587890625,A4.75,-0.12952812231931432
436.72027587890625,A4.75,-0.12952812231931432
436.72027587890625,A4.75,-0.12952812231931432
384.23309326171875,G4.583333333333333,-0.3462609139548647
415.18707275390625,G#4.666666666666667,-0.004903988515962965
326.36260986328125,E4.333333333333333,-0.1723328934150885
326.36260986328125,E4.333333333333333,-0.1723328934150885
326.36260986328125,E4.333333333333333,-0.1723328934150885
